INS,DATE,OP,HIG,LOW,CLS,VOL,TOVR,NOTR,VWAP,CIT,CIV,CITR,COT,COV,COTR,CHG,PCHG,PCLS,ANN,SACT,PRV,LTP,MCAP,BBP,BAP
0,20151008,50,56,49,56,134204,7232858,147,53.889999,4998201.42,92178,102,2234656.39,42026,45,5.1,10.02,50.900002,0,null,null,56,6.55E+08,54.200001,56.799999
0,20151009,56.799999,59.5,55.5,56,152898,8788469,149,57.48,4913869.2,84697,86,3874599.99,68201,63,1.7,3.13,54.299999,0,null,null,56,6.75E+08,52.099998,58
0,20151012,57,59.200001,56.900002,59.200001,142002,8313046,137,58.540001,6148044.49,105040,107,2165001.49,36962,30,3.2,5.71,56,0,null,null,59.200001,7.10E+08,57.799999,59.5
0,20151013,60,63,59.200001,61.5,373565,2.29E+07,397,61.259998,1.23E+07,201034,227,1.05E+07,172531,170,2.6,4.41,58.900002,0,null,null,61.5,7.43E+08,61.5,62.5
0,20151014,62,62.400002,58.700001,59.900002,37340,2256740.25,61,60.439999,381070.2,6280,16,1875669.99,31060,45,-1.7,-2.76,61.599998,0,null,null,59.900002,7.16E+08,58,61
0,20151015,61,61,58,60.5,19073,1136585.25,31,59.59,398496.3,6663,19,738089,12410,12,1.1,1.85,59.400002,0,null,null,60.5,7.20E+08,57.200001,60.799999
0,20151016,59.900002,60.700001,58,59.799999,39573,2345779,36,59.279999,916729.1,15373,20,1429050,24200,16,0.1,0.17,59.700001,0,null,null,59.799999,7.17E+08,58.200001,60.200001
0,20151019,60,60,58.5,60,3802,228018.5,8,59.970001,228018.5,3802,8,0,0,0,0.5,0.84,59.5,0,null,null,60,7.22E+08,58.299999,60
0,20151020,60,62,59.5,59.599998,222940,1.35E+07,254,60.459999,6985328.21,115176,147,6493857.87,107764,107,-0.3,-0.5,59.900002,0,null,null,59.599998,7.23E+08,59,61
0,20151021,61,61,59,59.799999,9221,551998,28,59.860001,402508,6721,17,149490,2500,11,-0.2,-0.33,60,0,null,null,59.799999,7.19E+08,58.299999,61
0,20151022,60.900002,61.599998,58.299999,60,125259,7549668.5,192,60.27,4895709.59,81185,127,2653959.1,44074,65,0.4,0.67,59.599998,0,null,null,60,7.23E+08,59.099998,61.299999
0,20151023,61.299999,61.299999,59.200001,60.200001,119294,7168899,133,60.09,3351305.19,55663,80,3817593.7,63631,53,0.2,0.33,60,0,null,null,60.200001,7.23E+08,59.400002,60.5
0,20151026,60.5,60.5,59,59.5,10875,644783.12,33,59.290001,177302,2970,13,467481.1,7905,20,-0.5,-0.83,60,0,null,null,59.5,7.13E+08,58.299999,60.299999
0,20151028,59.900002,60,59.799999,59.799999,700,41880.5,3,59.830002,41880.5,700,3,0,0,0,0.7,1.18,59.099998,0,null,null,59.799999,7.21E+08,58,59.799999
0,20151029,59.5,59.5,57,57.299999,6685,387457.69,19,57.959999,299204.3,5155,12,64557,1127,4,-2.5,-4.18,59.799999,0,null,null,57.299999,6.98E+08,57,59
0,20151030,59,59,55,55.099998,41080,2284278,56,55.610001,188675,3378,14,2095602.99,37702,42,-2.8,-4.84,57.900002,0,null,null,55.099998,6.69E+08,50.099998,57.5
0,20151102,57.400002,57.400002,57.400002,57.400002,2,114.8,1,57.400002,114.8,2,1,0,0,0,1.9,3.42,55.5,0,null,null,57.400002,6.69E+08,51.099998,56.799999
0,20151103,53,55.200001,52,52,8663,456275.5,23,52.669998,216619.5,4103,12,239656,4560,11,-3.5,-6.31,55.5,0,null,null,52,6.35E+08,52,54
0,20151104,54,58.799999,53,56,100111,5569816.5,142,55.639999,3863025.5,69001,111,1706791.19,31110,31,3.3,6.26,52.700001,0,null,null,56,6.72E+08,52,57.900002
0,20151105,57.900002,57.900002,55,56.5,37754,2081813.75,26,55.139999,110789.5,1950,19,1971024.2,35804,7,0.8,1.44,55.700001,0,null,null,56.5,6.81E+08,55.5,57.400002
0,20151106,56,56,55,55.900002,1184,65716.2,14,55.5,4994,90,5,60722.2,1094,9,-0.6,-1.06,56.5,0,null,null,55.900002,6.64E+08,54.599998,57.400002
0,20151109,55,56.5,52,55.900002,16600,914370.5,34,55.080002,654244,11755,15,260126.5,4845,19,0.8,1.45,55.099998,0,null,null,55.900002,6.64E+08,52.5,56
0,20151111,56,56.5,54,56,48141,2691624,50,55.91,1938492.1,34513,37,753131.8,13628,13,0.9,1.63,55.099998,0,null,null,56,6.75E+08,52.5,56.5
0,20151112,55,56.5,54,55,20556,1126150,12,54.779999,899360,16346,14,337920,6230,2,-1,-1.79,56,0,null,null,55,6.63E+08,53.099998,56.5
0,20151113,56,56.400002,55,56.400002,29862,1657755.75,38,55.509998,948427.8,16979,31,709328,12883,7,1.4,2.55,55,0,null,null,56.400002,6.68E+08,53.099998,56.5
0,20151116,55.799999,55.799999,54.900002,54.900002,30500,1678800,13,55.040001,418775,7585,5,1260025,22915,8,-0.5,-0.9,55.400002,0,null,null,54.900002,6.62E+08,53.099998,55
0,20151117,55,55.5,54.099998,54.099998,2970,164036.5,6,55.23,164036.5,2970,6,0,0,0,-0.8,-1.46,54.900002,0,null,null,54.099998,6.69E+08,53.099998,56
0,20151118,55.799999,56.400002,53.599998,55,13943,772180.69,27,55.380001,601960.7,10843,22,170220,3100,5,-0.5,-0.9,55.5,0,null,null,55,6.68E+08,53.099998,56.400002
0,20151119,55,56,55,56,2250,124830,5,55.48,67080,1200,3,57750,1050,2,0.6,1.08,55.400002,0,null,null,56,6.70E+08,0,56.299999
0,20151120,56.200001,56.200001,55.900002,56,6,336.5,3,56.080002,336.5,6,3,0,0,0,0.4,0.72,55.599998,0,null,null,56,6.70E+08,45.200001,56.299999
0,20151123,56.299999,57,56,56,5417,305122,13,56.330002,201372,3567,8,103750,1850,5,0.4,0.72,55.599998,0,null,null,56,6.75E+08,55,56
0,20151124,55,56,55,55,6200,345000,7,55.650002,345000,6200,7,0,0,0,-1,-1.79,56,0,null,null,55,6.72E+08,53.200001,58
0,20151126,54,55,54,54.900002,8541,466821.81,9,54.66,326421.81,5941,8,140400,2600,1,-0.8,-1.44,55.700001,0,null,null,54.900002,6.62E+08,53.200001,55
0,20151127,53.200001,54.799999,53.200001,54.799999,1232,66504.4,6,53.98,27180,500,3,39324.4,732,3,-0.1,-0.18,54.900002,0,null,null,54.799999,6.51E+08,53.200001,54.900002
0,20151130,54.5,55,54,54.400002,20097,1098534.37,11,54.66,248394.4,4549,8,850140,15548,3,0.4,0.74,54,0,null,null,54.400002,6.51E+08,53.200001,55
0,20151202,54.099998,55,53.200001,53.200001,401,21967.7,3,54.779999,21914.5,400,2,53.2,1,1,-0.8,-1.48,54,0,null,null,53.200001,6.61E+08,53.200001,54
0,20151203,53.200001,54,53,53,6103,328059.59,5,53.75,328059.61,6103,5,0,0,0,-1.8,-3.28,54.799999,0,null,null,53,6.39E+08,50.200001,54
0,20151204,50.200001,52,50,52,10635,534299,11,50.240002,0,0,0,534299,10635,11,-1,-1.89,53,0,null,null,52,6.05E+08,50.299999,53
0,20151207,50,53.5,50,50.099998,6551,328312.41,16,50.119999,14357.5,287,5,313954.89,6264,11,-0.1,-0.2,50.200001,0,null,null,50.099998,6.05E+08,48.200001,52.5
0,20151208,52.5,53.5,50.5,50.5,6699,356894.5,10,53.279999,349572,6554,9,7322.5,145,1,0.3,0.6,50.200001,0,null,null,50.5,6.09E+08,50.299999,53.400002
0,20151209,53,53,52.900002,53,130,6887,8,52.98,5829,110,7,1058,20,1,2.5,4.95,50.5,0,null,null,53,6.39E+08,50.299999,53.400002
0,20151210,50.5,50.5,50.200001,50.200001,1000,50320,3,50.32,0,0,0,50320,1000,3,-2.8,-5.28,53,0,null,null,50.200001,6.07E+08,50.200001,52.900002
0,20151211,50.200001,52,50,52,9114,457693,20,50.220001,62643,1214,11,395050,7900,9,1.7,3.38,50.299999,0,null,null,52,6.27E+08,48.900002,52.900002
0,20151215,50.099998,52.5,50,50.200001,8711,436364.59,15,50.09,25452,500,3,105259.1,2100,6,-0.4,-0.79,50.599998,0,null,null,50.200001,6.16E+08,50,52.799999
0,20151216,50,51,50,50,22502,1125105,10,50,255,5,1,1124850,22497,9,-1.1,-2.15,51.099998,0,null,null,50,6.03E+08,50,51
0,20151217,51,53,51,53,13372,702713.37,36,52.549999,648609.3,12343,24,54104.1,1029,12,3,6,50,0,null,null,53,6.39E+08,50.599998,53
0,20151218,53,54,51.200001,51.200001,2525,129339,5,51.220001,67899,1325,4,61440,1200,1,-1.8,-3.4,53,0,null,null,51.200001,6.17E+08,51.099998,53
0,20151221,52,52,52,52,14300,743600,9,52,743600,14300,9,0,0,0,0.8,1.56,51.200001,0,null,null,52,6.27E+08,51.299999,52
0,20151222,52,52,51.900002,52,5067,263453.91,8,51.990002,202873.9,3902,6,60580,1165,2,0,0,52,0,null,null,52,6.27E+08,51.299999,53.5
0,20151223,52,52,52,52,1000,52000,1,52,52000,1000,1,0,0,0,0,0,52,0,null,null,52,6.27E+08,51.5,53.299999
0,20151228,51.5,53.299999,51.5,53.299999,1001,51553.3,2,51.5,51553.3,1001,2,0,0,0,1.3,2.5,52,0,null,null,53.299999,6.21E+08,51.5,54
0,20151229,51.5,51.5,51.299999,51.400002,1430,73580.1,5,51.450001,56641.1,1100,3,16939,330,2,-0.1,-0.19,51.5,0,null,null,51.400002,6.19E+08,51.299999,54
0,20151230,51.099998,54,51,51,21450,1095040,26,51.049999,335040,6550,13,760000,14900,13,-0.3,-0.58,51.299999,0,null,null,51,6.15E+08,50.5,53
0,20151231,52.799999,52.799999,51,51,31246,1594947.75,18,51.040001,520.8,10,2,1594427,31236,16,0,0,51,0,null,null,51,6.15E+08,50.5,53
0,20160104,51,51.200001,51,51.200001,25,1279.4,3,51.18,1279.4,25,3,0,0,0,0.2,0.39,51,0,null,null,51.200001,6.15E+08,51.099998,53
0,20160105,51.099998,52.299999,51.099998,52,5106,265512,11,52,265512,5106,11,0,0,0,1,1.96,51,0,null,null,52,6.27E+08,51.099998,52.5
0,20160106,51.099998,51.099998,50.5,51.099998,454,23197,3,51.09,0,0,0,23197,454,3,-0.9,-1.73,52,0,null,null,51.099998,6.16E+08,50.5,52.5
0,20160107,50.5,51,50,51,410,20560,4,50.150002,0,0,0,20560,410,4,-0.1,-0.2,51.099998,0,null,null,51,6.04E+08,50,52.099998
0,20160108,50,50,49.200001,49.900002,6375,314411,15,49.32,1995,40,5,312416,6335,10,-0.2,-0.4,50.099998,0,null,null,49.900002,5.93E+08,49,52.099998
0,20160111,49,49,47,47.099998,2560,123090,5,48.080002,0,0,0,123090,2560,5,-2.1,-4.27,49.200001,0,null,null,47.099998,5.68E+08,47,50.5
0,20160112,47,47,43,43,30840,1393055,25,45.169998,185310,4100,2,1207744.99,26740,23,-4.1,-8.7,47.099998,0,null,null,43,5.43E+08,42.5,45
0,20160113,43,49.799999,43,48,42240,2013617.25,34,47.669998,1429711.53,30029,15,583905.8,12211,19,3,6.67,45,0,null,null,48,5.76E+08,46.700001,48.5
0,20160114,46.700001,46.700001,41.5,44.299999,20474,874825,40,42.73,176705.2,3996,10,698119.8,16478,30,-3.5,-7.32,47.799999,0,null,null,44.299999,5.32E+08,42,44.900002
0,20160118,44.900002,44.900002,40,40,168587,6791079,61,40.279999,730894.9,18121,11,6060184.26,150466,50,-4.1,-9.3,44.099998,0,null,null,40,4.84E+08,36,43
0,20160119,41.799999,43,37.700001,43,14502,590385,26,40.709999,477125.01,11502,20,113260,3000,6,2.9,7.23,40.099998,0,null,null,43,5.03E+08,41.5,44
0,20160120,43.900002,43.900002,39.099998,39.299999,8255,330415.31,18,40.029999,252647.9,6310,10,77767.4,1945,8,-2.4,-5.76,41.700001,0,null,null,39.299999,4.82E+08,39.099998,40.900002
0,20160121,40,44,40,42.5,198374,8488204,144,42.790001,6829003.62,158009,93,1659199.9,40365,51,2.5,6.25,40,0,null,null,42.5,5.19E+08,42.299999,44
0,20160122,43.099998,44.799999,43.099998,43.5,100525,4408781.5,77,43.860001,2383788.39,54202,41,2024993,46323,36,0.5,1.16,43,0,null,null,43.5,5.25E+08,42.299999,44.5
0,20160125,44.299999,44.5,42.5,43.799999,29045,1246618.25,23,42.919998,594254.3,13747,10,652364,15298,13,0.3,0.69,43.5,0,null,null,43.799999,5.19E+08,43.099998,44.900002
0,20160126,43.099998,43.099998,42,42,4401,185943.09,12,42.25,0,0,0,185943.1,4401,12,-1,-2.33,43,0,null,null,42,5.08E+08,41,44.900002
0,20160127,41,44,41,42,26420,1122160,7,42.470001,1117372,26304,5,4100,100,1,-0.1,-0.24,42.099998,0,null,null,42,5.06E+08,41.5,44
0,20160128,41.5,42.599998,41.200001,41.299999,35300,1458765,19,41.32,58230,1400,5,1400535.02,33900,14,-0.7,-1.67,42,0,null,null,41.299999,5.00E+08,41.200001,42.400002
0,20160129,42.400002,43,42.400002,43,1401,59503,6,42.470001,59503,1401,6,0,0,0,1.5,3.61,41.5,0,null,null,43,5.12E+08,41.299999,43
0,20160201,43,43.5,41.799999,43.5,8059,346578,14,43.009998,309301,7169,10,37277,890,4,1,2.35,42.5,0,null,null,43.5,5.05E+08,41,43.5
0,20160202,43.5,44,43.400002,43.900002,7248,317264.59,34,43.77,317264.6,7248,34,0,0,0,2,4.77,41.900002,0,null,null,43.900002,5.29E+08,41.900002,44
0,20160203,44.299999,44.900002,42.299999,42.5,58489,2568716,112,43.919998,1662936.13,37504,81,1148958.7,26462,32,-1.4,-3.19,43.900002,0,null,null,42.5,5.10E+08,41.900002,44.5
0,20160205,43.700001,43.700001,42.200001,43,10900,466457.41,36,42.790001,108720.6,2506,15,357736.8,8394,21,0.7,1.65,42.299999,0,null,null,43,5.21E+08,42.5,43.599998
0,20160208,43.599998,44,42.5,42.5,9435,404041,18,42.82,103731,2382,10,300310,7053,8,-0.7,-1.62,43.200001,0,null,null,42.5,5.14E+08,42.5,43
0,20160209,42.900002,42.900002,41.099998,41.5,13234,550810,16,41.619999,280090,6734,7,270720,6500,9,-1.1,-2.58,42.599998,0,null,null,41.5,5.00E+08,41.299999,42.900002
0,20160210,41.299999,41.299999,41.299999,41.299999,2000,82600,1,41.299999,82600,2000,1,0,0,0,-0.2,-0.48,41.5,0,null,null,41.299999,4.98E+08,41.299999,42.900002
0,20160211,41.400002,41.400002,40.5,40.700001,11091,451101.5,8,40.669998,12394,300,2,438707.49,10791,6,-0.6,-1.45,41.299999,0,null,null,40.700001,4.90E+08,40.599998,42.700001
0,20160212,40.700001,41.799999,40,41.599998,6318,253509.59,15,40.119999,54748.4,1352,5,198761.2,4966,10,1,2.46,40.599998,0,null,null,41.599998,4.82E+08,40,41.599998
0,20160215,40,40,39.799999,39.900002,800,31950,5,39.939999,31950,800,5,0,0,0,-0.1,-0.25,40,0,null,null,39.900002,4.81E+08,37,40.900002
0,20160216,39,40,39,39.900002,8974,357876,9,39.880001,357876,8974,9,0,0,0,0,0,39.900002,0,null,null,39.900002,4.78E+08,37.599998,40
0,20160217,39,39.799999,37.5,39.299999,12200,478670.09,10,39.240002,334528.09,8407,4,144142,3793,6,-0.3,-0.76,39.599998,0,null,null,39.299999,4.74E+08,37.5,39.299999
0,20160218,37.5,38,37.099998,37.5,6510,243829,26,37.450001,75357,2010,9,168472,4500,17,-1.8,-4.58,39.299999,0,null,null,37.5,4.50E+08,37.099998,38
0,20160219,38,38.799999,38,38.799999,2114,80592,11,38.119999,80592,2114,11,0,0,0,1.5,4.02,37.299999,0,null,null,38.799999,4.67E+08,37.5,39
0,20160223,38,38,37.5,38,5220,198268,8,37.98,171000,4500,4,27268,720,4,-0.7,-1.81,38.700001,0,null,null,38,4.58E+08,37.5,38.099998
0,20160224,38,38,38,38,1100,41800,3,38,7600,200,2,34200,900,1,0,0,38,0,null,null,38,4.58E+08,37.5,38.099998
0,20160225,38,38.099998,37.5,37.5,7610,289185,4,38,288810,7600,3,375,10,1,-0.5,-1.32,38,0,null,null,37.5,4.58E+08,37.700001,38
0,20160226,37.700001,38,37.5,38,2100,78900,6,37.57,60150,1600,5,18750,500,1,0,0,38,0,null,null,38,4.58E+08,37.200001,38
0,20160229,38,38,36.900002,37,51825,1965697,15,37.93,1841967.6,48483,8,123729.4,3342,7,-1,-2.63,38,0,null,null,37,4.46E+08,36,37.700001
0,20160301,36,36,35.5,35.5,1100,39100,3,35.549999,0,0,0,39100,1100,3,-1.5,-4.05,37,0,null,null,35.5,4.28E+08,35,36
0,20160303,31.9,31.9,28,28,131174,3704981.5,104,28.24,1111139.1,39310,41,2593842.31,91864,63,-2,-6.67,30,0,null,null,28,3.40E+08,28,29.299999
0,20160304,29.299999,29.9,29,29.6,5675,167389.09,15,29.5,123444.1,4170,13,14645,505,1,1.4,4.96,28.200001,0,null,null,29.6,3.57E+08,29.1,29.700001
0,20160308,29.200001,29.200001,26,26,60135,1568499,30,26.08,0,0,0,1581499,60635,32,-3.6,-12.16,29.6,0,null,null,26,3.14E+08,25.6,26
0,20160309,25,26,20.9,24.799999,172127,3980272.5,154,23.120001,2830964.8,120991,94,1149307.7,51136,60,-1.2,-4.62,26,0,null,null,24.799999,2.83E+08,23,25
0,20160310,25,29.299999,25,29,260591,7313289,185,28.059999,4253804.4,150358,136,3059484.4,110233,49,5.5,23.4,23.5,0,null,null,29,3.47E+08,26.5,31
0,20160311,30,33,26.5,32.799999,270216,8475903,351,31.370001,5516754.4,175703,256,2959148.92,94513,95,4,13.89,28.799999,0,null,null,32.799999,3.92E+08,31.700001,32.900002
0,20160314,32.5,33,28.700001,30,49018,1489782.5,91,30.389999,159439.5,5124,16,1330343.01,43894,75,-2.5,-7.69,32.5,0,null,null,30,3.62E+08,29.200001,31.1
0,20160315,29.200001,30.799999,28.200001,29.5,10290,305449.81,33,29.68,134145.5,4495,17,171304.3,5795,16,-0.5,-1.67,30,0,null,null,29.5,3.61E+08,29.200001,31
0,20160316,30.799999,33.599998,30,33.299999,132150,4297820,166,32.52,2568501.78,78628,113,1729318.39,53522,53,3.4,11.37,29.9,0,null,null,33.299999,4.00E+08,31.200001,33.799999
0,20160317,33.799999,36,33.799999,34.5,298977,1.04E+07,366,34.889999,4691659.58,133709,205,5740198.88,165268,161,1.3,3.92,33.200001,0,null,null,34.5,4.17E+08,34.5,35
0,20160318,35,35.5,32.799999,34.099998,119574,4050070.5,135,33.869999,2263338.81,66788,71,1786731.59,52786,64,-0.5,-1.45,34.599998,0,null,null,34.099998,4.11E+08,33,36
0,20160321,35.400002,35.400002,34.099998,35,60286,2095498.75,84,34.759998,1356188.79,38962,61,739310,21324,23,0.9,2.64,34.099998,0,null,null,35,4.18E+08,33.5,35.299999
0,20160323,35,35.200001,34.5,34.900002,44984,1574705.5,79,35.009998,866404.01,24662,52,708301.5,20322,27,0.2,0.58,34.700001,0,null,null,34.900002,4.17E+08,33.5,35
0,20160324,35,35,33.5,33.5,26644,897538,40,33.689999,312410,9214,16,585128,17430,24,-1.1,-3.18,34.599998,0,null,null,33.5,4.06E+08,33,34.799999
0,20160328,33.700001,34.799999,31.5,31.6,34593,1118888.5,64,32.34,462898,14068,23,655990.5,20525,41,-2.1,-6.23,33.700001,0,null,null,31.6,3.81E+08,31.6,33.5
0,20160329,31.6,32.700001,30,31,105767,3236801.25,127,30.6,764407.89,24252,48,2472393.41,81515,79,-0.6,-1.9,31.6,0,null,null,31,3.75E+08,30,33
0,20160330,33,33,31,32.099998,135733,4331758.5,160,31.91,1457725.81,45405,95,2874032.47,90328,65,1,3.22,31.1,0,null,null,32.099998,3.87E+08,31.200001,32.799999
0,20160331,32.799999,32.799999,32,32.299999,48081,1549670.87,77,32.23,789285.59,24365,57,760385.28,23716,20,0.2,0.62,32.099998,0,null,null,32.299999,3.91E+08,32.200001,32.799999
0,20160401,32.700001,33.799999,32.400002,33.599998,75517,2528108.75,161,33.48,1443607.79,43140,102,1084500.9,32377,59,1.2,3.7,32.400002,0,null,null,33.599998,4.04E+08,31.4,33.900002
0,20160404,33.900002,34.700001,33.5,33.5,7228,243773.41,29,33.73,116206.9,3432,18,127566.5,3796,11,0,0,33.5,0,null,null,33.5,4.06E+08,33.5,33.700001
0,20160405,33.700001,36,33.700001,35.900002,164151,5742465.5,237,34.98,4558649.61,129935,188,1183816.11,34216,49,2.2,6.53,33.700001,0,null,null,35.900002,4.27E+08,33.799999,37
0,20160406,36.400002,36.5,34.5,35.5,169735,6006257.5,188,35.389999,2614701.5,73296,107,3391555.8,96439,81,0.1,0.28,35.400002,0,null,null,35.5,4.34E+08,35.099998,36.5
0,20160407,36.5,36.799999,35.599998,35.700001,113638,4131570,183,36.360001,2344352.28,64274,115,1787217.7,49364,68,-0.3,-0.83,36,0,null,null,35.700001,4.34E+08,35.700001,36.5
0,20160408,36.400002,36.799999,35,35.599998,98839,3573049.25,130,36.150002,1371753.41,37562,62,2201295.79,61277,68,-0.4,-1.11,36,0,null,null,35.599998,4.28E+08,35.099998,36.099998
0,20160411,35.799999,37,35.400002,36.200001,80248,2914275.25,105,36.32,1826240.9,50135,57,1088034.4,30113,48,0.7,1.97,35.5,0,null,null,36.200001,4.44E+08,36,37
0,20160412,37,37.700001,37,37.700001,106518,3987283,142,37.43,2830866.81,75496,107,1156416.3,31022,35,0.9,2.45,36.799999,0,null,null,37.700001,4.52E+08,37.599998,37.900002
0,20160415,37.900002,38.200001,37.599998,38,69257,2622966.75,63,37.869999,1339285.29,35296,34,1283681.37,33961,29,0.5,1.33,37.5,0,null,null,38,4.55E+08,37.5,38
0,20160418,37.700001,37.700001,36.700001,37.400002,56224,2093604.75,68,37.240002,625178,16870,27,1468426.78,39354,41,-0.3,-0.8,37.700001,0,null,null,37.400002,4.49E+08,37,37.5
0,20160419,37.400002,38,37.099998,37.5,35197,1320068.75,45,37.509998,748168.62,19876,24,571900.21,15321,21,0.3,0.81,37.200001,0,null,null,37.5,4.50E+08,37.099998,38
0,20160420,38,39.5,37.400002,39.200001,66040,2532687.5,119,38.349998,2079225.73,54107,101,453461.7,11933,18,1.9,5.09,37.299999,0,null,null,39.200001,4.65E+08,37.400002,39.5
0,20160422,39.400002,42,39.400002,42,212100,8684759,268,40.950001,6351243.42,155167,195,2333515.78,56933,73,3.4,8.81,38.599998,0,null,null,42,5.04E+08,40.599998,42.099998
0,20160425,41.599998,42.099998,39.200001,40.5,67482,2712061,132,40.189999,884219.91,21782,63,1827840.99,45700,69,-1.3,-3.11,41.799999,0,null,null,40.5,4.88E+08,39.799999,41.5
0,20160426,39.799999,41.799999,39.400002,41.5,78904,3250450.25,98,41.189999,2687345.73,64945,72,563104.5,13959,26,1,2.47,40.5,0,null,null,41.5,5.03E+08,40.200001,42
0,20160427,41.5,43.799999,41.5,42.099998,100238,4277887,168,42.68,2226562.71,52251,111,2051324.49,47987,57,0.4,0.96,41.700001,0,null,null,42.099998,5.08E+08,41.5,42.700001
0,20160428,42.5,42.900002,41,42,42906,1784220,76,41.580002,831264.5,19861,50,952955.5,23045,26,-0.1,-0.24,42.099998,0,null,null,42,5.11E+08,41,43
0,20160429,43,43.799999,42,42.799999,128857,5531280,141,42.93,4248636.29,98776,84,1282643.58,30081,57,0.4,0.94,42.400002,0,null,null,42.799999,5.23E+08,42,43.900002
0,20160503,43.400002,43.5,42.799999,43.200001,53944,2321131.5,110,43.029999,813396.49,18885,45,1507734.9,35059,65,-0.2,-0.46,43.400002,0,null,null,43.200001,5.19E+08,42.700001,43.5
0,20160504,43.5,43.900002,42.099998,43,53496,2315622.5,52,43.290001,1560995.4,35916,26,754626.99,17580,26,0,0,43,0,null,null,43,5.19E+08,42.099998,43.5
0,20160505,42.200001,43,42.200001,43,16337,698120.19,31,42.73,392450.2,9138,19,305670,7199,12,0,0,43,0,null,null,43,5.19E+08,42.099998,43.799999
0,20160506,43.799999,43.799999,43,43.799999,10068,437569.41,29,43.459999,404244.4,9293,27,33325,775,2,0.8,1.86,43,0,null,null,43.799999,5.26E+08,42.099998,43.900002
0,20160509,43.799999,44.700001,43,43,19256,837856.31,37,43.509998,430518.3,9844,24,407338,9412,13,-0.6,-1.38,43.599998,0,null,null,43,5.19E+08,42.900002,44
0,20160510,44,44,42.900002,43.900002,15809,687006.37,50,43.459999,672710.71,15476,46,14295.7,333,4,0.9,2.09,43,0,null,null,43.900002,5.25E+08,43.099998,43.900002
0,20160511,44,44.5,43,44.400002,28672,1257387.62,58,43.849998,794904.1,18099,43,462483.5,10573,15,0.9,2.07,43.5,0,null,null,44.400002,5.34E+08,44,44.5
0,20160512,42.799999,43,41.900002,42.900002,207267,8737575,246,42.16,2161953.1,50929,80,6575622.28,156338,166,-1.4,-3.16,44.299999,1,null,null,42.900002,5.09E+08,42,43.200001
0,20160513,42.900002,42.900002,42,42.900002,31253,1329605.12,97,42.540001,966487.39,22646,75,363117.69,8607,22,0.7,1.66,42.200001,0,null,null,42.900002,5.14E+08,42.099998,43
0,20160516,42.099998,42.900002,40,41.400002,106207,4350189,175,40.959999,1601155.3,39058,84,2749033.7,67149,91,-1.2,-2.82,42.599998,0,null,null,41.400002,4.96E+08,41,42.5
0,20160517,42,42,40,40.700001,88123,3555965.5,103,40.349998,1586677.59,39210,42,1969288.02,48913,61,-0.4,-0.97,41.099998,0,null,null,40.700001,4.90E+08,40.400002,41.700001
0,20160518,41.5,41.5,40.400002,40.400002,7245,293530.19,21,40.509998,55043.4,1350,6,238486.81,5895,15,-0.2,-0.49,40.599998,0,null,null,40.400002,4.88E+08,40.400002,41.700001
0,20160519,41.400002,44.5,41.400002,44.400002,413861,1.78E+07,593,43.029999,1.32E+07,306155,446,4649778.43,107706,147,3.9,9.63,40.5,0,null,null,44.400002,5.31E+08,42.599998,44.400002
0,20160520,44.400002,45.5,44,44,202854,9094098,273,44.830002,5609206.63,124896,157,3484891.07,77958,116,0,0,44,0,null,null,44,5.31E+08,43,45
0,20160524,44.900002,45,42,42.299999,33016,1410884.87,46,42.73,660300.3,15311,24,750584.59,17705,22,-1.7,-3.86,44,0,null,null,42.299999,5.16E+08,42.299999,42.900002
0,20160525,42.299999,43.900002,42,42.599998,41997,1799374.25,61,42.849998,849831.71,19778,30,949542.59,22219,31,-0.2,-0.47,42.799999,0,null,null,42.599998,5.16E+08,42.099998,43.599998
0,20160526,42.099998,42.900002,42.099998,42.200001,7465,315693.59,16,42.290001,85,2,2,315608.61,7463,14,-0.6,-1.4,42.799999,0,null,null,42.200001,5.09E+08,42.099998,43
0,20160527,42.099998,44,41.5,42.700001,63429,2695017.5,108,42.490002,1329144.1,30997,74,1365873.4,32432,34,0.5,1.18,42.200001,0,null,null,42.700001,5.17E+08,42,43.900002
0,20160530,43.799999,43.900002,43,43,12666,548556.19,32,43.310001,320826.1,7370,26,227730.1,5296,6,0.1,0.23,42.900002,0,null,null,43,5.19E+08,41.299999,43.5
0,20160531,43.5,43.799999,42.299999,43.099998,7694,331609.19,20,43.099998,107652.2,2485,11,223957,5209,9,0.1,0.23,43,0,null,null,43.099998,5.19E+08,42.400002,43.900002
0,20160601,42.5,43.5,42,42.599998,8856,372589.5,38,42.07,50919.5,1211,12,321670,7645,26,-0.4,-0.93,43,0,null,null,42.599998,5.06E+08,42,43.5
0,20160602,43.200001,43.200001,42,42,21128,895388,50,42.380001,334679.5,7855,36,560708.5,13273,14,0,0,42,0,null,null,42,5.09E+08,42.099998,43
0,20160603,43,43.099998,42.5,43.099998,12135,521059.91,21,42.939999,521059.9,12135,21,0,0,0,0.9,2.13,42.200001,0,null,null,43.099998,5.19E+08,42.5,43
0,20160606,43,43.5,42,42,6477,273997.5,20,42.299999,57192.5,1327,9,216805,5150,11,-1,-2.33,43,0,null,null,42,5.06E+08,42,43
0,20160607,42,44.400002,42,43.5,50440,2207638.5,75,43.77,1840664.91,41942,60,366973.5,8498,15,1.5,3.57,42,0,null,null,43.5,5.29E+08,42.5,43.5
