INS,DATE,OP,HIG,LOW,CLS,VOL,TOVR,NOTR,VWAP,CIT,CIV,CITR,COT,COV,COTR,CHG,PCHG,PCLS,ANN,SACT,PRV,LTP,MCAP,BBP,BAP
0,20131230,1149,1184,1149,1184,7172,8442593,49,1177.16003,8387133,7125,47,55460,47,2,55.4,4.91,1128.59998,0,null,null,1184,0,1150.099976,1190
0,20131231,1190,1190,1161,1188.90002,204,241628.7969,6,1184.44995,241628.7969,204,6,0,0,0,8.5,0.72,1180.40002,1,null,null,1188.900024,0,1150.099976,1189
0,20140102,1188.80005,1198.90002,1188,1188,3239,3848888.5,34,1188.30005,2009814,1691,23,1839074.5,1548,11,3.6,0.3,1184.40002,0,null,null,1188,0,1160.099976,1198.400024
0,20140103,1188,1194.90002,1188,1194.90002,824,979099,27,1188.22998,606066,510,17,373033,314,10,6.9,0.58,1188,0,null,null,1194.900024,0,1167,1195.900024
0,20140106,1188,1189.90002,1168,1170,839,994606.875,24,1185.46997,785810.875,661,16,208796,178,8,-18.2,-1.53,1188.19995,0,null,null,1170,0,1168.5,1188.800049
0,20140107,1187.80005,1200,1180,1199.90002,1860,2220093.5,49,1193.59998,2120836.25,1776,39,99257.20313,84,10,13.6,1.15,1186.30005,0,null,null,1199.900024,0,1175,1199.900024
0,20140108,1198,1210,1175,1200,1352,1626357,34,1202.93005,1640321.5,1364,33,31980.5,27,4,1.8,0.15,1198.19995,0,null,null,1200,0,1192.199951,1225
0,20140109,1190,1230,1181,1230,11482,1.40E+07,96,1219.45996,8633617,7084,57,5368264.5,4398,39,23.7,1.96,1206.30005,0,null,null,1230,0,1226,1230
0,20140110,1190,1190,1190,1190,30,35700,1,1190,0,0,0,35700,30,1,-29.5,-2.42,1219.5,0,null,null,1190,0,1175,1219.5
0,20140113,1190,1230,1190,1230,4773,5766292.5,27,1208.10999,4318792.5,3573,24,1447500,1200,3,40,3.36,1190,0,null,null,1230,0,1200.5,1230
0,20140116,1230,1230,1201,1228,1014,1243201,5,1226.04004,1243201,1014,5,0,0,0,1.7,0.14,1226.30005,0,null,null,1228,0,1200.5,1230
0,20140117,1220.30005,1220.30005,1201,1201.59998,75,91311.39844,4,1217.48999,13423.29981,11,1,77888.10156,64,3,-18.7,-1.53,1220.30005,0,null,null,1201.599976,0,1200.5,1225
0,20140120,1224.5,1225,1200.59998,1200.59998,444,539107,6,1214.19995,539107,444,6,0,0,0,-1,-0.08,1201.59998,0,null,null,1200.599976,0,1200.5,1225
0,20140121,1200.59998,1210,1200,1200,316,379483,8,1200.90002,31450,26,2,348033,290,6,-3.7,-0.31,1203.69995,0,null,null,1200,0,1190,1225
0,20140122,1220,1230,1202,1230,10125,1.23E+07,19,1215.15002,1.23E+07,10125,19,0,0,0,28,2.33,1202,0,null,null,1230,0,1201,1230
0,20140123,1230,1230,1230,1230,4,4920,2,1230,4920,4,2,0,0,0,4,0.33,1226,0,null,null,1230,0,1201,1229.900024
0,20140124,1201,1300,1201,1300,14353,1.79E+07,32,1250.42004,1.79E+07,14353,32,0,0,0,70,5.69,1230,0,null,null,1300,0,1201,1350
0,20140127,1300,1349,1300,1348,35171,4.57E+07,45,1300.41003,4.02E+07,30938,28,5502999,4233,17,96.7,7.73,1251.30005,0,null,null,1348,0,1255.099976,1348
0,20140128,1348,1348,1300,1320,1456,1917369,12,1316.87,899464,673,9,1017905,783,3,-20.2,-1.51,1340.19995,0,null,null,1320,0,1300.099976,1348
0,20140129,1348,1348,1325,1325,434,579240,11,1334.65002,434770,325,6,144470,109,5,24,1.84,1301,0,null,null,1325,0,1300.099976,1325
0,20140130,1325,1325,1299.90002,1300,18732,2.44E+07,28,1300.13001,1.35E+07,10407,17,1.08E+07,8325,11,-25.6,-1.93,1325.59998,0,null,null,1300,0,1281,1323
0,20140131,1323,1323,1281,1287.90002,193,248697.5,29,1288.58997,216384.5,168,21,32313,25,8,-12.1,-0.93,1300,0,null,null,1287.900024,0,1252,1299.900024
0,20140203,1289,1289,1283.59998,1283.59998,342,439411,7,1284.82996,51480,40,0,387931,302,0,-4.3,-0.33,1287.90002,0,null,null,1283.599976,0,0,0
0,20140205,1283.59998,1283.59998,1276,1280,941,1206730.375,20,1282.39002,306776.5938,239,3,1202883.375,938,18,-3.6,-0.28,1283.59998,0,null,null,1280,0,1276,1280
0,20140206,1280,1280,1265,1265,660,837610.125,15,1269.10999,0,0,0,818410.125,645,14,-11.2,-0.88,1276.19995,0,null,null,1265,0,1261.800049,1265
0,20140207,1235,1260,1235,1245,144,180790.4063,10,1255.48999,622890.375,502,12,3735,3,2,-20,-1.58,1265,0,null,null,1245,0,1245,1260
0,20140210,1265,1265,1247,1247,391,490210,12,1253.72998,374035,298,6,116175,93,6,-5.4,-0.43,1252.40002,1,null,null,1247,0,1240,1250
0,20140211,1247,1265,1235,1250,14527,1.82E+07,80,1254.06006,1.47E+07,11701,61,3538340,2826,19,3,0.24,1247,0,null,null,1250,0,1250,1264.900024
0,20140212,1240.09998,1240.09998,1240,1240,138,171123.4063,11,1240.02002,6200,5,1,164923.4063,133,10,-20.4,-1.62,1260.40002,0,null,null,1240,0,1240,1250
0,20140213,1250,1265,1245,1250,13137,1.64E+07,26,1250.17004,8453368,6761,17,7970150,6376,9,10,0.81,1240,0,null,null,1250,0,1245,1250
0,20140217,1240,1250,1240,1240,259,321170,6,1240.04004,6210,5,2,314960,254,4,-10,-0.8,1250,0,null,null,1240,0,1210.099976,1240
0,20140218,1220,1220,1201,1209.69995,462,558942,15,1209.82996,41140,34,0,517802,428,0,-30,-2.42,1240,0,null,null,1210,0,0,0
0,20140219,1175,1210,1175,1198.80005,748,885730.81,17,1184.13001,453095.7,380,0,432635.1,368,0,-9.8,-0.81,1209.69995,0,null,null,1199.900024,0,0,0
0,20140220,1176.19995,1177,1155,1170,1184,1385846.125,27,1170.47998,0,0,0,1385846.125,1184,27,-28.8,-2.4,1198.80005,0,null,null,1170,0,1170,1175
0,20140221,1175,1175,1152,1156,2096,2424125,31,1156.55005,1300922.875,1123,14,1123202,973,17,-13.8,-1.18,1169.80005,1,null,null,1156,0,1156,1160
0,20140224,1151.09998,1151.09998,1115,1120,2243,2547778.75,47,1135.88001,1291173,1132,16,1256605.75,1111,31,-37.6,-3.25,1157.59998,0,null,null,1120,0,1110,1150
0,20140225,1110.09998,1111,1090,1090,4436,4838019.5,22,1090.63001,7770.200195,7,2,4830249.5,4429,20,-29.6,-2.64,1119.59998,0,null,null,1090,0,1050,1111
0,20140226,1089,1100,1089,1090.09998,520,571142,7,1098.34998,560252,510,6,10890,10,1,-0.6,-0.06,1090.69995,0,null,null,1090.099976,0,1065,1110.699951
0,20140228,1093,1100,1080,1090,3750,4085018,34,1089.33997,3357833,3082,19,727185,668,15,-8.4,-0.76,1098.40002,0,null,null,1090,0,1070,1110.699951
0,20140303,1099.90002,1099.90002,1089,1099,10581,1.15E+07,7,1089.33997,1.15E+07,10581,7,0,0,0,9.6,0.88,1089.40002,0,null,null,1099,0,1070.5,1199.900024
0,20140304,1090,1110,1085,1110,660,719590,19,1090.29004,382790,351,11,336800,309,8,20.8,1.91,1089.19995,0,null,null,1110,0,1070.5,1198
0,20140305,1081,1120,1081,1120,14083,1.54E+07,22,1091.88001,9952269,9098,13,5424714,4985,9,14.2,1.28,1105.80005,0,null,null,1120,0,1070,1120
0,20140306,1120,1120,1090,1120,312,342440,8,1097.56006,342440,312,8,0,0,0,0,0,1120,0,null,null,1120,0,1100.5,1199.800049
0,20140307,1120,1199.80005,1120,1122.30005,2501,2806780.5,25,1122.26001,192869.8,172,0,2613910.76,2329,0,2.1,0.19,1120,0,null,null,1122.099976,0,0,0
0,20140310,1122.19995,1122.19995,1120,1120,18645,2.09E+07,13,1120.02002,2.09E+07,18645,13,0,0,0,-2.3,-0.2,1122.30005,0,null,null,1120,0,1110,1150
0,20140311,1150,1150,1140,1149.90002,50,57319.80078,7,1146.40002,34500,30,4,22819.80078,20,3,29.9,2.67,1120,0,null,null,1149.900024,0,1110,1150
0,20140312,1140,1140,1140,1140,20,22800,2,1140,11400,10,1,11400,10,1,-1,-0.09,1141,1,null,null,1140,0,1110.099976,1135
0,20140313,1115,1115,1111.09998,1111.09998,362,403055.8125,9,1113.41003,0,0,0,403055.8125,362,9,-28.9,-2.54,1140,0,null,null,1111.099976,0,1110.099976,1135
0,20140314,1115.09998,1115.09998,1095,1095,778,857015.6875,21,1101.56006,63300.19922,57,4,793715.5,721,17,-16.3,-1.47,1111.30005,0,null,null,1095,0,1095,1130
0,20140317,1120,1120,1120,1120,1,1120,1,1120,1120,1,1,0,0,0,20.1,1.83,1099.90002,0,null,null,1120,0,1081.199951,1130
0,20140318,1120,1120,1120,1120,27,30240,2,1120,30240,27,2,0,0,0,0,0,1120,0,null,null,1120,0,1085,1120
0,20140319,1119.900024,1119.900024,1090,1100,648,711875.8125,19,1098.569946,356389.6875,324,14,355486.0938,324,5,-20,-1.79,1120,0,null,null,1100,0,1093,1110
0,20140320,1100,1100,1093,1099.900024,155,170492.9063,7,1099.949951,110000,100,2,60492.89844,55,5,-0.1,-0.01,1100,0,null,null,1099.900024,0,1093,1100
0,20140321,1100,1100,1090,1090,15,16417,6,1094.469971,9865,9,4,6552,6,2,-9.9,-0.9,1099.900024,0,null,null,1090,0,1085,1100
0,20140324,1100,1100,1021,1021,1586,1638945.75,35,1033.380005,568021.6875,542,20,1070924,1044,15,-71.099998,-6.51,1092.099976,0,null,null,1021,0,1060,1099
0,20140325,1098,1099.800049,1080,1080,673,739148.3125,13,1098.290039,732668.3125,667,10,6480,6,3,48.099998,4.66,1031.900024,0,null,null,1080,0,1080,1099
0,20140326,1083,1083,1083,1083,10,10830,2,1083,0,0,0,10830,10,2,-14.9,-1.36,1097.900024,0,null,null,1083,0,1080,1099
0,20140327,1095,1095,1083,1085,3968,4305466,22,1085.050049,3951862,3642,17,353604,326,5,2,0.18,1083,0,null,null,1085,0,1070,1088
0,20140328,1088,1088,1029,1031.199951,119,125856.3984,12,1057.619995,112366.3984,106,9,13490,13,3,-53.799999,-4.96,1085,0,null,null,1031.199951,0,1040,1084.900024
0,20140331,1084.900024,1088,1050,1056,336,363121.5,10,1080.719971,334709.5,309,8,28412,27,2,2.7,0.26,1053.300049,0,null,null,1056,0,1052.099976,1090
0,20140401,1055,1090,1050,1075,469,504232.4063,13,1075.119995,289525,267,4,214707.4063,202,9,19,1.8,1056,0,null,null,1075,0,1051.300049,1090
0,20140402,1067.099976,1067.099976,1067.099976,1067.099976,1,1067.099976,1,1067.099976,0,0,0,1067.099976,1,1,-7.9,-0.73,1075,0,null,null,1067.099976,0,1067,1080
0,20140403,1080,1089,1046,1050,7529,7912849,41,1050.97998,680040.125,641,22,7232809,6888,19,-17.1,-1.6,1067.099976,0,null,null,1050,0,1045,1075
0,20140404,1075,1075,1075,1075,200,215000,2,1075,215000,200,2,0,0,0,25.9,2.47,1049.099976,0,null,null,1075,0,1047,1075
0,20140407,1050,1074.900024,1050,1074.900024,8,8449.799805,3,1056.219971,0,0,0,8449.799805,8,3,-0.1,-0.01,1075,0,null,null,1074.900024,0,1047.099976,1074.900024
0,20140408,1047.199951,1074.900024,1047.199951,1074.900024,112,117618.7969,3,1050.170044,12898.79981,12,1,104720,100,2,0,0,1074.900024,0,null,null,1074.900024,0,1055,1074.900024
0,20140409,1074.800049,1074.800049,1050,1050,216,227722.0938,9,1054.27002,0,0,0,227722.0938,216,9,-24.9,-2.32,1074.900024,0,null,null,1050,0,1048,1090
0,20140410,1050,1050.099976,1050,1050,942,989110,11,1050.01001,0,0,0,989110,942,11,-1,-0.1,1051,0,null,null,1050,0,1048.099976,1090
0,20140411,1089,1089,1049.099976,1050.099976,11459,1.20E+07,13,1050.339966,1.20E+07,11459,13,0,0,0,0.1,0.01,1050,0,null,null,1050.099976,0,1050,1090
0,20140416,1050,1055,1050,1050,24988,2.62E+07,131,1050.030029,1966250.125,1872,15,2.43E+07,23116,116,0,0,1050,0,null,null,1050,0,1050,1090
0,20140417,1050,1099.900024,1050,1099.900024,577,619779.875,14,1074.140015,619779.9375,577,14,0,0,0,49.900002,4.75,1050,0,null,null,1099.900024,0,1070,1099.900024
0,20140421,1060.300049,1100.099976,1060.300049,1100,6685,7339902,37,1097.969971,7120302,6485,36,219600,200,1,10.1,0.93,1089.900024,0,null,null,1100,0,1051,1120
0,20140422,1120,1130,1100,1120,1425,1574782,14,1105.109985,212081,188,6,1362701,1237,8,22.200001,2.02,1097.800049,0,null,null,1120,0,1100,1120
0,20140423,1100,1119,1100,1100,1975,2177471,15,1102.52002,536062,486,3,1641408.875,1489,12,-18.200001,-1.63,1118.199951,0,null,null,1100,0,1061.199951,1117
0,20140424,1117,1120,1061.199951,1100,14332,1.58E+07,34,1100.26001,1.40E+07,12719,20,1773950.75,1613,14,-5.2,-0.47,1105.199951,0,null,null,1100,0,1062,1100
0,20140425,1100,1100,1065.5,1065.5,312,341475,6,1094.469971,341475,312,6,0,0,0,-34.5,-3.14,1100,0,null,null,1065.5,0,1065.5,1100
0,20140428,1100,1100,1065,1065,461,495235,11,1074.26001,253380,234,3,241855,227,8,-0.5,-0.05,1065.5,0,null,null,1065,0,1064.199951,1065
0,20140429,1065,1099.900024,1065,1065,290,312390,6,1077.209961,196260,181,3,116130,109,3,0,0,1065,0,null,null,1065,0,1064.199951,1090
0,20140430,1065,1100,1064.199951,1100,53336,5.75E+07,68,1077.920044,1.96E+07,18034,32,3.79E+07,35302,36,34.700001,3.26,1065.300049,0,null,null,1100,0,1065,1115
0,20140502,1115,1119.900024,1110,1110,5925,6577917,6,1110.199951,6577917,5925,6,0,0,0,10.8,0.98,1099.199951,0,null,null,1110,0,1070,1119.900024
0,20140505,1083,1100,1070.199951,1099.900024,38,41277,7,1086.23999,9870,9,5,31407,29,2,-10.1,-0.91,1110,0,null,null,1099.900024,0,1085,1099.900024
0,20140506,1085,1085,1075,1085,10,10840,4,1084,5425,5,2,5415,5,2,-14.9,-1.35,1099.900024,0,null,null,1085,0,1075,1099.900024
0,20140507,1075,1099.900024,1070,1099.5,830,897386.375,14,1081.189941,411526.4063,376,8,485860,454,6,16.5,1.52,1083,0,null,null,1099.5,0,1070,1099.900024
0,20140508,1099.900024,1100,1099.900024,1100,3338,3671786.25,8,1100,3670686.25,3337,7,1100,1,1,0.6,0.05,1099.400024,0,null,null,1100,0,1085.599976,1099.900024
0,20140509,1090,1090,1090,1090,286,311740,8,1090,1090,1,1,310650,285,7,-10,-0.91,1100,0,null,null,1090,0,1085.599976,1100
0,20140512,1101,1101,1070,1080,564,615151.5,14,1090.689941,485331,443,7,129820.5,121,7,-10,-0.92,1090,1,null,null,1080,0,1070,1100
0,20140513,1080,1082,1070,1070,111,119132.5,6,1073.27002,65632.5,61,5,53500,50,1,-10,-0.93,1080,0,null,null,1070,0,1060,1090
0,20140516,1090,1090,1089.5,1089.5,4,4359,2,1089.75,4359,4,2,0,0,0,17.700001,1.65,1071.800049,0,null,null,1089.5,0,1061,1090
0,20140519,1088,1088,1088,1088,1,1088,1,1088,1088,1,1,0,0,0,-1.5,-0.14,1089.5,0,null,null,1088,0,1071,1090
0,20140520,1088,1090,1070,1088,5275,5726099.5,19,1085.52002,2921659.5,2686,10,2804440,2589,9,0,0,1088,0,null,null,1088,0,1072,1090
0,20140521,1072,1088,1065,1087.900024,1657,1795596.375,15,1083.640015,1468580,1350,3,327016.4063,307,12,-0.1,-0.01,1088,0,null,null,1087.900024,0,1065.099976,1086
0,20140522,1085,1085,1080,1082,318,343496,7,1080.180054,14086,13,4,329410,305,3,-1.7,-0.16,1083.699951,0,null,null,1082,0,1065.199951,1083
0,20140523,1080,1083,1061,1061,25647,2.77E+07,15,1080.069946,2.77E+07,25618,13,30959,29,2,-21,-1.94,1082,0,null,null,1061,0,1060,1079.900024
0,20140526,1075,1079.900024,1062,1062,470,504841.4063,8,1074.130005,504841.4063,470,8,0,0,0,0.1,0.01,1061.900024,1,null,null,1062,0,1060,1079.900024
0,20140527,1079,1079,1070,1070,329,353930,4,1075.780029,215400,200,2,138530,129,2,8,0.75,1062,0,null,null,1070,0,1062,1085
0,20140528,1070,1070,1065,1065,116,123610,3,1065.599976,14980,14,1,108630,102,2,-5,-0.47,1070,0,null,null,1065,0,1062,1070
0,20140529,1070,1070,1053,1065,45265,4.82E+07,19,1064.969971,4.79E+07,45020,13,259702.2969,245,6,0,0,1065,0,null,null,1065,0,1053,1068.900024
0,20140530,1068.900024,1068.900024,1035.199951,1050,22571,2.39E+07,48,1059.810059,6873662,6473,11,1.70E+07,16099,38,-15,-1.41,1065,0,null,null,1050,0,1035.300049,1065.599976
0,20140602,1060,1060,1040.099976,1055,4091,4324445,27,1057.060059,2091836,1976,15,2232609,2115,12,-3.7,-0.35,1058.699951,0,null,null,1055,0,1040,1065.599976
0,20140603,1050,1055,1050,1055,2739,2875965,10,1050.01001,2683815,2556,7,192150,183,3,0,0,1055,0,null,null,1055,0,1040.099976,1060
0,20140604,1055,1055,1055,1055,23,24265,2,1055,24265,23,2,0,0,0,0,0,1055,0,null,null,1055,0,1053,1055
0,20140605,1053,1053,1035,1050,182,190347.5,19,1045.869995,52500,50,1,137847.5,132,18,-5,-0.47,1055,0,null,null,1050,0,1030,1055
0,20140606,1030.199951,1050,1026,1029.5,1267,1305205.875,47,1030.150024,982133.3125,953,33,323072.5938,314,14,-20.5,-1.95,1050,0,null,null,1029.5,0,1025.5,1055
0,20140609,1029.5,1040,1015.099976,1018,516,527395.3125,41,1022.080017,199627.7969,195,24,327767.5,321,17,-11.5,-1.12,1029.5,0,null,null,1018,0,1010,1020
0,20140610,1017,1017,992,1000,5524,5524025.5,111,1000,4054148.75,4054,66,1469876.75,1470,45,-17,-1.67,1017,0,null,null,1000,0,995,1000.5
0,20140611,1000,1000,995,1000,1864,1862610,27,999.25,1203250,1204,17,659360,660,10,0,0,1000,0,null,null,1000,0,995.099976,1000
0,20140613,1000,1000,995,996,553,550327.3125,39,995.169983,248831,250,24,301496.3125,303,15,-4,-0.4,1000,0,null,null,996,0,997,1000
0,20140616,999.900024,999.900024,995,998.5,551,549919.8125,19,998.039978,449115.3125,450,11,100804.5,101,8,3.4,0.34,995.099976,0,null,null,998.5,0,995,999.900024
0,20140617,999.900024,999.900024,995,995,2165,2159600.25,19,997.51001,375617.2188,376,3,1783983,1789,16,-3.5,-0.35,998.5,0,null,null,995,0,992.099976,999.900024
0,20140618,999.799988,999.799988,995,995,11,10950.79981,4,995.530029,10950.79981,11,4,0,0,0,-0.6,-0.06,995.599976,0,null,null,995,0,995.200012,999.799988
0,20140619,995.200012,995.200012,960,990,232,228134,27,983.340027,184486.2031,188,20,43647.80078,44,7,-5,-0.5,995,0,null,null,990,0,968,989.900024
0,20140620,989.900024,995.200012,981.099976,995.200012,2074,2052859.75,14,989.809998,2052859.75,2074,14,0,0,0,5.2,0.53,990,0,null,null,995.200012,0,981.099976,995.200012
0,20140623,995,995,995,995,77,76615,4,995,76615,77,4,0,0,0,5.5,0.56,989.5,0,null,null,995,0,982,999
0,20140624,986,1000,985.900024,992,27315,2.73E+07,24,999.719971,2.39E+07,23871,19,3443041.75,3444,5,-3,-0.3,995,0,null,null,992,0,994,1000
0,20140625,995,1000,995,999.5,235,234963.5,6,999.840027,229988.5,230,4,4975,5,2,-0.4,-0.04,999.900024,0,null,null,999.5,0,995,1000
0,20140626,1000,1000,999,999,287,286930,5,999.76001,286930,287,5,0,0,0,-1,-0.1,1000,0,null,null,999,0,998,1000
0,20140627,1000,1050,1000,1049.800049,10951,1.10E+07,25,1006.840027,1.00E+07,9949,19,1002092.813,1002,6,50.799999,5.09,999,0,null,null,1049.800049,0,1004,1045
0,20140630,1045,1065,1044.900024,1065,20485,2.17E+07,34,1058.550049,2.08E+07,19681,24,844380,804,10,15.2,1.45,1049.800049,0,null,null,1065,0,1004,1070
0,20140701,1070,1070,1006,1069,2564,2696427.5,29,1051.650024,2203230,2079,22,493197.5,485,7,5.1,0.48,1063.900024,1,null,null,1069,0,1013.5,1070
0,20140702,1050,1080,1050,1080,3066,3301542,21,1076.819946,2382297,2211,13,919245,855,8,26.700001,2.53,1053.300049,0,null,null,1080,0,1014,1099.5
0,20140703,1099,1102,1052.199951,1100,46509,5.11E+07,56,1099.51001,3.97E+07,36153,50,1.14E+07,10356,6,23.700001,2.2,1076.300049,0,null,null,1100,0,1050,1120
0,20140704,1100,1100,1100,1100,1,1100,1,1100,1100,1,1,0,0,0,0,0,1100,0,null,null,1100,0,1050,1099.900024
0,20140707,1099.900024,1120,1099.900024,1105,1857,2042743.875,10,1100.02002,1817218.875,1652,8,225525,205,2,5,0.45,1100,0,null,null,1105,0,1050,1110
0,20140709,1100,1113,1050,1100,14391,1.55E+07,23,1073.670044,3522226,3202,7,1.19E+07,11189,16,0,0,1100,0,null,null,1100,0,1040,1115
0,20140710,1100,1110,1100,1100,3740,4114120,25,1100.030029,1650000,1500,6,2464120,2240,19,33.299999,3.12,1066.699951,0,null,null,1100,0,1050,1110
0,20140711,1100,1110,1100,1100,94,103600,8,1102.130005,82700,75,6,20900,19,2,0,0,1100,0,null,null,1100,0,1100,1115
0,20140714,1100,1130,1100,1101,3330,3710307,21,1114.209961,3592605,3223,17,117702,107,4,-0.7,-0.06,1101.699951,0,null,null,1101,0,1100,1130
0,20140715,1100,1130,1100,1129.900024,543,598560.875,9,1102.319946,47458.80078,42,4,551102.125,501,5,22.6,2.04,1107.300049,0,null,null,1129.900024,0,1050,1129
0,20140716,1110,1110,1100,1100,2273,2521930.5,7,1109.52002,2520830.5,2272,6,1100,1,1,-2.3,-0.21,1102.300049,0,null,null,1100,0,1050.5,1100
0,20140717,1100,1115,1100,1115,2949,3243930,13,1100.01001,1146200,1042,4,2097730,1907,9,15,1.36,1100,0,null,null,1115,0,1050.099976,1120
0,20140718,1115,1115,1112,1112,6,6687,2,1114.5,6687,6,2,0,0,0,9.5,0.86,1102.5,0,null,null,1112,0,1055.099976,1115
0,20140721,1115,1125,1100,1100,1161,1283232.125,14,1105.280029,396632.0938,355,13,886600,806,1,-12,-1.08,1112,0,null,null,1100,0,1057,1129
0,20140722,1057,1100,1040,1100,560,590493,10,1054.449951,119900,109,2,470593,451,8,-2.4,-0.22,1102.400024,0,null,null,1100,0,1100,1135
0,20140723,1110,1110,1100,1100,305,335550,3,1100.160034,330050,300,2,5500,5,1,0,0,1100,0,null,null,1100,0,1100,1129
0,20140724,1100,1129.5,1100,1129.5,197,216788,6,1100.449951,3388,3,2,213400,194,4,29.299999,2.66,1100.199951,0,null,null,1129.5,0,1100,1129
0,20140725,1129,1130,1129,1130,250,282384,3,1129.540039,282384,250,3,0,0,0,0.5,0.04,1129.5,0,null,null,1130,0,1100.5,1125
0,20140728,1100.5,1150,1100,1129.5,11401,1.31E+07,34,1146.5,1.30E+07,11294,31,117750,107,3,0,0,1129.5,0,null,null,1129.5,0,1100,1150
0,20140730,1150,1154.900024,1125,1153.5,12394,1.42E+07,23,1149.359985,1.32E+07,11524,21,996800,870,2,52.400002,4.76,1101.099976,0,null,null,1153.5,0,1140,1153.5
0,20140731,1140,1150,1140,1150,6,6890,4,1148.329956,5750,5,3,1140,1,1,-0.4,-0.03,1150.400024,0,null,null,1150,0,1100.099976,1154.900024
0,20140801,1101,1140,1100,1130,106,117661.1016,8,1110.01001,15860,14,3,101801.1016,92,5,-18.299999,-1.59,1148.300049,0,null,null,1130,0,1100,1130
0,20140804,1130,1160,1105,1155,621,712282.875,30,1146.98999,708892.875,618,29,3390,3,1,24.4,2.16,1130.599976,1,null,null,1155,0,1130.099976,1160
0,20140805,1135,1142,1135,1135.5,353,400842,9,1135.530029,0,0,0,400842,353,9,-13.6,-1.18,1149.099976,0,null,null,1135.5,0,1130,1155
0,20140806,1130.099976,1135,1129,1135,175,197786,8,1130.209961,88190,78,3,109596,97,5,-2.2,-0.19,1137.199951,0,null,null,1135,0,1106,1150
0,20140807,1150,1160,1150,1158,8475,9746913,20,1150.079956,8056276,7005,11,1690636.75,1470,9,27.4,2.42,1130.599976,0,null,null,1158,0,1150.099976,1160
0,20140808,1153,1153,1150,1150,397,456823.8125,12,1150.689941,17252.40039,15,3,439571.4063,382,9,-9.3,-0.8,1159.300049,0,null,null,1150,0,1106,1160
0,20140811,1160,1160,1150,1150,5627,6471199,6,1150.030029,6468899,5625,5,2300,2,1,-0.2,-0.02,1150.199951,0,null,null,1150,0,1106,1155
0,20140812,1150,1200.5,1150,1200.5,21773,2.58E+07,80,1183.800049,5616408,4761,50,2.02E+07,17012,30,50.5,4.39,1150,0,null,null,1200.5,0,1150,1200.5
0,20140813,1200,1250,1152,1200,19472,2.43E+07,33,1245.73999,2.29E+07,18344,22,1406468.25,1128,11,2.3,0.19,1197.699951,0,null,null,1200,0,1151,1200
0,20140814,1199,1250,1130,1250,2274,2732449.75,33,1201.599976,2418718.75,2003,22,1234681,1086,14,96.199997,8.34,1153.800049,0,null,null,1250,0,1160,1249.900024
0,20140815,1249.900024,1249.900024,1184,1185,319,391642.9063,6,1227.719971,391642.9063,319,6,0,0,0,-10.8,-0.9,1195.800049,0,null,null,1185,0,1185,1230
0,20140818,1185,1230,1151,1230,236,289609.6875,7,1227.160034,277890,226,4,11719.7002,10,3,45.099998,3.81,1184.900024,0,null,null,1230,0,1150,1240
0,20140819,1200,1229,1200,1229,246,299390.9063,4,1217.040039,179390.9063,146,3,120000,100,1,4.3,0.35,1224.699951,0,null,null,1229,0,1180,1240
0,20140820,1200,1210,1200,1200,220,264100,6,1200.449951,0,0,0,264100,220,6,-17,-1.4,1217,0,null,null,1200,0,1165,1240
0,20140821,1240,1245,1185,1200,429,510318.5,13,1189.550049,149980.0938,125,8,360338.4063,304,5,0,0,1200,0,null,null,1200,0,1180,1249
0,20140822,1230,1230,1200,1200,9,10830,2,1203.329956,10830,9,2,0,0,0,11.7,0.98,1188.300049,0,null,null,1200,0,1180,1200
0,20140825,1180,1199.900024,1180,1199,5,5938.899902,3,1187.780029,0,0,0,5938.899902,5,3,-4.3,-0.36,1203.300049,0,null,null,1199,0,1181,1200
0,20140826,1181.099976,1200,1181,1199.5,30330,3.64E+07,15,1199.829956,1.69E+07,14059,7,1.95E+07,16271,8,0.5,0.04,1199,0,null,null,1199.5,0,1185,1210
0,20140827,1199,1199,1199,1199,10000,1.20E+07,1,1199,0,0,0,1.20E+07,10000,1,-0.2,-0.02,1199.199951,0,null,null,1199,0,1185,1193
0,20140828,1185,1185,1181,1181,101,119291,4,1181.099976,118110,100,3,1181,1,1,-18,-1.5,1199,0,null,null,1181,0,1181,1193
0,20140829,1192,1199,1181.099976,1199,2922,3451588.5,5,1181.23999,3451588.5,2922,5,0,0,0,18,1.52,1181,0,null,null,1199,0,1181,1199
0,20140901,1181,1185,1180,1180,2009,2370710,10,1180.040039,61408.10156,52,6,2309302,1957,4,-17.200001,-1.44,1197.199951,0,null,null,1180,0,1130.300049,1199
0,20140902,1140,1199,1140,1180,3107,3663044,5,1178.959961,3541199,3001,2,121845,106,3,0,0,1180,0,null,null,1180,0,1180,1199
0,20140903,1180,1200,1175,1200,16022,1.91E+07,26,1193.290039,1.90E+07,15912,25,132000,110,1,20,1.69,1180,0,null,null,1200,0,1130.300049,1200
0,20140904,1140,1200,1140,1200,34212,4.10E+07,25,1199.72998,4.09E+07,34110,21,116280,102,4,3.6,0.3,1196.400024,0,null,null,1200,0,1145.099976,1210
0,20140905,1199.900024,1199.900024,1150,1150,3701,4406071,4,1190.51001,0,0,0,4406071,3701,4,-50,-4.17,1200,0,null,null,1150,0,1151.099976,1199.800049
0,20140909,1198,1200,1175,1200,4116,4935880,7,1199.189941,4760099,3967,4,175781,149,3,0.2,0.02,1199.800049,0,null,null,1200,0,1155,1200
